Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
2001-08-16,275.9,301.3,33047.3,190.7,425.2,457.3,12999.0,2283.6,403.0,1034.7,2414125.0,1013.4,12312.0,4142086.7,1161.5,352338.1,8094.9,2271.6,523.0
2001-08-17,277.5,302.6,33405.0,191.6,427.9,459.8,13074.8,2296.5,397.1,1040.6,2427687.5,1019.1,12439.5,4173125.5,1168.1,356800.7,8147.0,2295.5,517.4
2001-08-20,276.7,303.1,33411.0,191.5,427.5,459.9,13038.5,2289.8,396.4,1037.6,2358441.3,1016.2,12420.2,4161092.7,1171.6,355218.6,8128.0,2298.9,519.4
2001-08-21,276.3,303.4,33128.4,190.9,427.9,460.1,13016.5,2286.9,399.6,1036.2,2360430.9,1014.9,12343.7,4140631.8,1176.7,354492.9,8113.3,2326.5,521.5
2001-08-22,275.9,300.8,33096.5,189.9,425.8,457.4,13000.8,2283.2,403.2,1034.6,2376447.8,1013.2,12309.8,4148232.3,1173.7,354191.4,8103.4,2314.7,515.1
2001-08-23,274.9,300.8,32946.3,190.0,423.6,456.9,12952.3,2274.9,405.0,1030.8,2398066.3,1009.5,12259.7,4118352.4,1170.1,351670.6,8066.9,2296.7,516.3
2001-08-24,272.8,299.3,32760.6,189.1,420.4,454.7,12855.7,2258.1,397.5,1023.1,2373360.0,1002.0,12119.1,4087635.2,1162.8,349593.2,8013.0,2284.0,513.9
2001-08-27,272.8,299.3,32760.6,189.1,420.4,454.7,12855.7,2258.1,397.5,1023.1,2373360.0,1002.0,12119.1,4087635.2,1162.8,349593.2,8013.0,2284.0,513.9
2001-08-28,271.1,297.5,32645.3,186.7,417.4,451.0,12778.7,2243.4,380.9,1016.6,2432673.8,995.6,12017.0,4063310.6,1155.3,347215.1,7955.3,2266.0,511.9
2001-08-29,272.9,300.1,32725.6,188.0,421.9,455.6,12858.1,2258.4,376.6,1023.3,2493849.0,1002.2,12061.3,4090294.4,1163.0,348838.7,8012.0,2276.6,514.9
2001-08-30,272.3,297.4,32518.1,186.8,421.1,450.9,12837.6,2253.8,373.8,1021.2,2430277.5,1000.2,12056.1,4082593.9,1160.6,348135.6,8017.1,2279.9,510.6
2001-08-31,273.0,300.0,32432.4,187.7,423.1,454.9,12863.8,2259.6,374.2,1023.8,2419599.0,1002.7,12027.0,4099914.0,1164.1,349303.5,8032.5,2302.7,515.3
2001-09-03,273.4,301.2,32454.9,187.9,424.0,456.6,12888.5,2262.5,381.1,1025.2,2456869.8,1004.0,12035.6,4098336.6,1164.1,349294.8,8044.7,2313.4,517.8
2001-09-04,272.3,307.4,32556.2,188.8,423.6,465.0,12834.9,2253.8,390.1,1021.2,2447977.0,1000.2,12042.5,4083410.8,1160.6,347318.7,8024.1,2305.2,522.4
2001-09-05,271.3,305.1,32764.9,186.4,423.0,461.1,12791.8,2245.6,384.6,1017.5,2456621.5,996.5,12041.7,4068686.1,1157.7,347128.4,7995.2,2304.7,521.3
2001-09-06,272.1,303.9,32942.5,186.7,424.1,459.5,12836.7,2251.7,379.5,1020.3,2448450.0,999.3,12104.9,4080750.0,1159.6,350128.4,8014.1,2315.8,520.8
2001-09-07,273.6,302.2,32851.2,187.0,428.6,458.3,12919.4,2264.5,385.8,1026.1,2503440.0,1005.0,12203.9,4104547.2,1166.2,351576.0,8057.5,2317.4,526.0
2001-09-10,271.5,301.9,32816.2,186.2,424.8,457.8,12850.1,2247.2,390.3,1018.0,2463862.5,997.3,12119.8,4073314.5,1157.2,349284.8,7998.9,2316.4,528.6
2001-09-11,287.0,313.8,34210.4,194.6,449.5,470.7,13606.7,2375.5,433.4,1076.4,2608830.0,1054.0,12742.8,4305574.0,1223.3,368364.5,8457.9,2470.8,551.6
2001-09-12,279.0,307.8,33340.5,190.2,435.6,463.2,13234.4,2309.3,408.2,1046.5,2522160.0,1024.8,12389.0,4186116.0,1190.3,358375.5,8222.7,2407.5,540.6
2001-09-13,280.3,308.2,33271.3,190.6,439.1,462.9,13328.7,2319.6,414.8,1051.2,2551676.3,1029.4,12388.5,4204871.0,1194.5,362223.1,8262.1,2415.0,544.2
2001-09-14,285.8,310.5,33515.6,194.8,447.3,464.7,13663.1,2365.0,425.1,1071.7,2604611.3,1049.6,12603.0,4286250.0,1211.6,370760.6,8421.1,2460.0,554.5
2001-09-17,293.3,318.4,34433.4,200.3,460.2,472.4,14021.8,2427.1,449.4,1099.9,2731037.3,1077.1,12888.3,4398163.5,1243.4,380785.1,8640.6,2532.2,585.2
2001-09-18,289.4,313.3,33926.4,197.5,455.1,463.9,13905.7,2395.3,432.1,1085.4,2771005.0,1063.0,12784.3,4339553.0,1236.4,375351.8,8525.7,2505.7,582.8
2001-09-19,288.1,309.4,33822.9,195.9,452.4,456.8,13833.1,2384.5,431.4,1080.6,2765760.0,1058.2,12725.4,4320635.7,1226.2,371706.6,8486.0,2490.7,585.1
2001-09-20,288.5,311.5,33454.5,196.9,453.5,458.9,13843.7,2387.8,440.0,1082.0,2771042.5,1059.7,12744.5,4326923.0,1227.9,372309.3,8486.5,2510.7,583.3
2001-09-21,292.5,321.3,34126.0,201.4,459.5,464.5,14044.4,2420.9,451.9,1097.0,2753887.5,1074.4,12954.8,4385745.0,1244.9,379080.0,8607.7,2566.8,602.5
2001-09-24,288.2,315.1,33877.9,197.3,452.3,461.2,13804.8,2385.4,449.7,1081.0,2723490.0,1058.6,12806.2,4322711.8,1224.9,375956.9,8486.6,2521.8,587.4
2001-09-25,288.0,312.2,33909.1,196.0,452.3,457.8,13788.0,2383.8,452.2,1080.3,2741184.0,1057.8,12810.2,4319424.0,1225.7,375984.0,8474.4,2524.9,582.6
2001-09-26,291.5,315.8,34364.9,197.5,458.4,466.6,13953.2,2412.3,452.0,1093.3,2808120.8,1070.5,12931.6,4370584.2,1238.7,378156.4,8571.8,2585.7,594.8
2001-09-27,289.8,315.6,34703.6,196.6,457.3,467.9,13868.4,2398.6,446.0,1087.0,2803235.4,1064.5,12870.0,4347289.8,1235.2,376798.0,8536.1,2603.9,594.5
2001-09-28,293.1,321.9,34914.1,199.3,462.9,474.8,14027.8,2425.9,451.4,1099.5,2839552.8,1076.5,13040.0,4396206.9,1249.3,381704.1,8636.8,2643.3,594.4
2001-10-01,290.6,316.8,34994.1,196.7,457.5,470.3,13944.4,2405.2,450.4,1089.9,2876940.0,1067.4,12939.0,4362196.6,1236.8,378448.4,8560.2,2637.5,586.8
2001-10-02,291.7,318.3,35278.0,199.0,457.6,472.4,13993.4,2413.9,458.8,1093.8,2931082.5,1071.2,13028.0,4375625.0,1241.3,384248.9,8599.0,2669.9,589.4
2001-10-03,290.1,316.8,35012.2,196.6,455.0,469.7,13900.1,2401.1,459.8,1088.0,2871990.0,1065.6,12958.8,4354401.0,1234.7,380756.3,8556.5,2715.9,582.8
2001-10-04,290.4,317.2,35027.8,196.6,455.0,471.5,13929.5,2403.2,464.6,1089.0,2828009.0,1066.5,12967.0,4358153.5,1237.6,379632.6,8574.3,2692.6,582.7
2001-10-05,291.2,317.5,35043.0,196.7,454.7,471.1,13977.6,2410.2,467.7,1092.2,2872688.0,1069.6,13029.7,4372076.8,1241.2,382782.4,8595.6,2691.2,573.7
2001-10-08,291.9,317.5,34978.2,198.3,455.9,469.9,14046.7,2415.6,471.3,1094.6,2966071.6,1072.0,13069.0,4381835.9,1240.4,383199.1,8612.8,2710.7,574.4
2001-10-09,290.0,317.3,34843.5,199.0,453.8,470.5,13956.3,2400.3,473.4,1087.6,2900000.0,1065.2,12993.5,4354060.0,1234.2,379175.0,8565.7,2685.2,578.8
2001-10-10,287.2,314.8,34552.8,198.0,450.6,467.4,13794.7,2376.7,470.9,1077.0,2867192.8,1054.7,12857.1,4312705.9,1220.4,375821.9,8483.6,2642.8,571.6
2001-10-11,281.9,312.9,34236.3,195.5,441.9,464.8,13541.5,2332.8,443.4,1057.1,2801025.3,1035.3,12614.2,4233105.2,1199.6,368265.2,8328.1,2580.0,564.5
2001-10-12,281.8,309.4,34137.3,194.2,441.6,458.2,13534.9,2332.3,449.8,1056.9,2809546.0,1035.1,12595.1,4232636.0,1199.3,365353.7,8315.4,2577.6,561.5
2001-10-15,281.9,310.1,34092.6,194.7,439.1,458.3,13537.3,2332.8,453.8,1057.1,2808635.3,1035.3,12566.3,4234514.4,1204.3,365559.5,8320.2,2542.7,546.4
2001-10-16,281.1,309.4,34103.1,194.1,439.0,458.9,13492.8,2326.6,459.9,1054.3,2811000.0,1032.5,12535.7,4224089.7,1197.5,364229.7,8307.4,2597.7,548.0
2001-10-17,281.6,311.6,34113.0,194.5,442.0,461.3,13518.2,2330.8,460.4,1056.1,2823040.0,1034.3,12591.7,4231603.2,1198.5,365376.0,8325.8,2605.8,548.7
2001-10-18,281.0,311.2,34076.9,194.5,443.0,460.1,13500.7,2325.8,458.0,1053.9,2819835.0,1032.1,12574.8,4221463.0,1197.0,364597.5,8305.2,2587.6,552.1
2001-10-19,279.2,310.4,33835.8,194.2,440.0,458.3,13410.4,2310.5,460.9,1047.0,2816623.5,1025.4,12489.2,4193670.5,1190.2,362755.4,8249.4,2579.0,548.6
2001-10-22,275.9,309.6,33806.0,194.0,435.9,458.5,13243.2,2283.6,450.0,1034.7,2790176.7,1013.4,12347.9,4144845.7,1172.6,358808.0,8158.1,2621.6,543.4
2001-10-23,276.1,310.1,33879.6,193.9,434.0,459.0,13249.0,2284.8,444.4,1035.4,2807428.5,1013.9,12373.9,4147927.3,1176.9,360245.3,8166.7,2609.2,543.5
2001-10-24,275.5,308.5,33859.0,193.0,433.9,457.1,13232.3,2280.2,442.2,1033.4,2815610.0,1011.9,12334.1,4139938.5,1174.6,356359.3,8150.7,2581.6,542.8
2001-10-25,276.7,309.1,33959.4,193.4,435.7,456.1,13284.4,2290.2,445.5,1037.9,2830641.0,1016.4,12415.5,4158247.6,1176.0,357366.4,8199.7,2591.6,547.7
2001-10-26,277.3,310.8,34096.2,193.3,436.6,458.7,13309.4,2294.8,445.3,1039.9,2845416.8,1018.4,12438.8,4165958.5,1178.3,358900.1,8237.4,2596.4,551.3
2001-10-29,278.6,308.1,33994.8,191.7,438.9,454.3,13364.4,2306.1,449.2,1044.9,2861222.0,1023.3,12474.3,4187079.4,1190.3,359374.5,8271.4,2591.7,551.1
2001-10-30,280.4,309.3,34220.0,192.7,442.6,454.4,13453.6,2320.8,448.6,1051.6,2876904.0,1029.9,12528.3,4214131.6,1191.7,362977.8,8322.8,2632.2,555.6
2001-10-31,278.8,308.9,34116.2,191.3,442.5,454.5,13378.6,2307.2,443.9,1045.3,2919906.3,1023.9,12464.3,4189333.8,1188.3,359726.9,8287.0,2630.8,553.2
2001-11-01,280.6,310.5,34199.5,191.8,446.7,457.5,13468.8,2322.5,442.5,1052.4,2953315.0,1030.6,12552.6,4217979.2,1196.7,360851.6,8353.5,2674.4,551.5
2001-11-02,279.9,310.7,34044.2,191.8,445.5,457.2,13432.4,2316.7,439.4,1049.8,2987932.5,1028.1,12521.3,4208016.6,1193.7,360833.1,8330.1,2666.9,550.9
2001-11-05,278.3,310.2,33890.9,190.8,443.5,456.8,13349.0,2303.0,433.5,1043.6,3039881.3,1022.0,12430.8,4183767.0,1186.2,360890.3,8279.3,2641.3,548.2
2001-11-06,279.0,311.0,33792.0,191.4,444.6,457.6,13386.8,2308.8,429.6,1046.2,3022423.3,1024.6,12455.1,4194571.2,1189.0,359315.5,8298.2,2639.6,542.8
2001-11-07,280.3,312.7,33933.1,191.7,447.8,459.4,13451.6,2319.9,438.1,1051.3,2981831.4,1029.5,12512.6,4215712.0,1196.1,360746.1,8338.4,2678.1,544.2
2001-11-08,280.0,313.9,33619.2,192.5,447.6,460.2,13441.8,2317.0,432.5,1049.8,2931076.5,1028.2,12445.2,4211007.9,1193.2,358478.8,8318.2,2674.9,543.3
2001-11-09,277.2,310.2,33310.7,190.2,444.4,454.4,13303.2,2293.9,433.9,1039.5,2885131.5,1018.0,12323.5,4169721.8,1181.3,354197.7,8240.0,2669.3,539.7
2001-11-12,280.0,313.1,33681.2,192.4,448.8,458.1,13437.2,2317.4,438.1,1050.1,2971080.0,1028.4,12429.2,4214000.0,1193.4,359744.0,8324.7,2713.7,538.7
2001-11-13,276.5,313.8,33603.1,191.8,441.6,461.4,13288.6,2288.5,432.3,1037.0,2952467.0,1015.6,12276.6,4161325.0,1179.9,354749.5,8220.6,2679.8,530.4
2001-11-14,278.3,314.9,33801.8,192.6,442.7,462.5,13372.7,2303.0,429.1,1043.6,2961971.3,1022.0,12355.7,4189053.8,1186.3,355881.8,8273.8,2691.9,535.9
2001-11-15,275.5,312.2,33734.4,192.4,437.0,458.1,13216.1,2279.9,418.6,1033.1,2928033.5,1011.8,12245.1,4146624.3,1174.4,352025.1,8211.2,2630.8,531.1
2001-11-16,274.5,310.5,33714.1,192.3,436.0,455.0,13170.5,2272.1,416.0,1029.5,2911896.0,1008.2,12200.2,4133421.0,1170.3,350811.0,8191.1,2625.9,526.0
2001-11-19,273.6,310.4,33710.3,193.5,433.9,453.5,13120.5,2264.6,400.3,1026.1,2890584.0,1004.9,12169.7,4117953.6,1166.5,349934.4,8169.7,2649.5,524.5
2001-11-20,273.0,309.1,33463.7,192.0,435.5,449.8,13096.1,2259.2,399.3,1023.6,2875528.3,1002.6,12112.2,4109535.2,1163.7,348830.1,8166.4,2658.2,524.6
2001-11-21,272.8,310.6,33600.8,192.8,436.9,451.8,13088.9,2257.9,410.6,1023.1,2843940.0,1002.0,12098.7,4108095.2,1163.1,347820.0,8169.0,2705.1,528.1
2001-11-22,272.8,310.5,33815.6,193.1,436.3,452.8,13098.8,2257.5,408.7,1022.9,2877512.5,1001.8,12096.5,4105978.5,1163.9,348451.8,8171.6,2713.1,527.0
2001-11-23,273.1,310.9,33968.2,193.6,436.5,455.2,13112.9,2260.4,410.1,1024.2,2867550.0,1003.1,12053.3,4112066.7,1164.6,348120.6,8180.7,2715.5,527.8
2001-11-26,272.6,309.5,33829.7,193.2,436.2,453.6,13084.8,2256.3,403.5,1022.4,2821410.0,1001.3,12038.0,4106173.8,1164.8,344157.5,8166.6,2697.0,525.3
2001-11-27,273.3,309.8,33919.3,193.1,436.2,453.1,13110.2,2262.1,404.1,1024.9,2850519.0,1003.9,12040.2,4116717.9,1167.6,343948.1,8186.7,2723.0,523.2
2001-11-28,274.4,309.2,33806.1,192.7,434.6,452.0,13169.8,2271.2,406.3,1029.1,2853211.2,1007.9,12102.4,4131092.0,1169.9,348350.8,8221.6,2704.2,526.2
2001-11-29,274.8,309.8,34039.5,193.0,434.5,455.2,13183.5,2274.6,410.8,1030.5,2862042.0,1009.3,12107.7,4139312.4,1171.6,347828.1,8232.5,2834.6,530.7
2001-11-30,275.5,307.4,33941.6,193.3,433.2,451.8,13204.7,2280.4,407.5,1033.2,2878975.0,1011.9,12100.0,4149856.5,1174.6,349334.0,8241.6,2826.9,528.7
2001-12-03,276.4,309.9,34239.8,194.0,435.3,457.2,13231.6,2287.4,410.4,1036.4,2889239.3,1015.0,12153.9,4163765.5,1180.0,351655.4,8278.6,2872.6,533.3
2001-12-04,276.6,310.9,34359.3,194.6,434.6,457.8,13243.6,2289.5,409.4,1037.3,2891853.0,1016.0,12181.5,4167532.2,1179.3,351558.6,8283.1,2929.9,536.3
2001-12-05,275.0,310.4,34215.5,194.4,432.0,458.1,13169.8,2276.2,400.4,1031.3,2879250.0,1010.1,12084.9,4143700.0,1174.2,347696.3,8237.4,3002.2,531.8
2001-12-06,274.6,307.0,34236.4,192.2,432.6,452.9,13137.2,2272.5,398.4,1029.6,2855320.0,1008.4,12045.9,4136370.3,1172.3,348513.8,8225.5,3002.2,529.2
2001-12-07,274.1,308.3,34432.4,191.6,431.4,455.3,13104.7,2268.8,398.8,1027.9,2841046.5,1006.8,12011.1,4130138.8,1170.4,347832.9,8244.7,3038.3,532.8
2001-12-10,272.7,306.8,34416.6,190.0,430.2,454.5,13042.2,2256.7,394.0,1022.6,2791936.0,1001.5,11957.1,4108017.6,1162.4,347841.4,8200.0,3011.4,529.4
2001-12-11,272.2,305.7,34357.1,189.3,429.3,451.7,13011.2,2252.9,391.4,1020.9,2766913.0,999.8,11904.7,4100148.6,1162.2,346592.3,8186.4,3027.8,529.1
2001-12-12,273.5,305.2,34600.5,189.3,428.2,450.1,13078.8,2263.7,391.1,1025.7,2741837.5,1004.3,11956.1,4119730.5,1167.8,347180.9,8225.5,3052.4,525.3
2001-12-13,274.4,307.1,34688.8,190.1,430.1,453.0,13129.0,2270.7,386.8,1028.9,2774501.6,1007.7,11980.9,4131985.4,1244.2,347189.9,8322.4,3174.2,528.8
2001-12-14,277.1,306.6,35290.6,190.4,432.5,451.6,13245.8,2293.1,401.7,1039.1,2824524.8,1017.6,12137.6,4172650.1,1256.4,354873.4,8404.3,3400.8,533.5
2001-12-17,277.8,307.1,35421.5,190.4,434.8,453.5,13283.4,2298.9,402.8,1041.7,2833050.0,1020.2,12182.1,4183192.8,1259.6,357603.1,8425.6,3347.8,536.1
2001-12-18,278.9,309.3,35681.7,191.4,439.1,455.8,13336.0,2308.0,403.1,1045.8,2831721.8,1024.2,12226.2,4199759.9,1264.6,359577.1,8449.2,3402.0,540.5
2001-12-19,278.7,309.0,35689.5,192.1,438.8,455.9,13312.5,2306.3,410.5,1045.0,2817151.5,1023.5,12196.5,4198140.9,1272.0,358761.9,8452.9,3481.7,543.9
2001-12-20,276.1,307.7,35528.6,191.2,435.5,451.9,13196.2,2285.2,408.7,1035.5,2788610.0,1014.1,12107.0,4159722.6,1253.5,357687.6,8375.5,3721.8,546.5
2001-12-21,277.5,313.0,35905.7,193.4,439.6,459.1,13270.1,2296.8,412.1,1040.7,2819400.0,1019.3,12194.7,4182202.5,1259.9,361443.8,8397.4,3396.6,546.4
2001-12-24,277.5,313.0,35905.7,193.4,439.6,459.1,13270.1,2296.8,412.1,1040.7,2819400.0,1019.3,12194.7,4182202.5,1259.9,361443.8,8397.4,3396.6,546.4
2001-12-25,277.5,313.0,35905.7,193.4,439.6,459.1,13270.1,2296.8,412.1,1040.7,2819400.0,1019.3,12194.7,4182202.5,1259.9,361443.8,8397.4,3396.6,546.4
2001-12-26,277.5,313.0,35905.7,193.4,439.6,459.1,13270.1,2296.8,412.1,1040.7,2819400.0,1019.3,12194.7,4182202.5,1259.9,361443.8,8397.4,3396.6,546.4
2001-12-27,277.7,313.9,36545.3,191.1,442.8,466.0,13378.2,2298.4,400.6,1041.5,2895022.5,1020.0,12291.0,4187160.6,1271.9,367258.3,8385.2,3275.5,546.4
2001-12-28,276.5,312.9,36287.9,190.9,440.8,463.3,13345.3,2288.6,400.5,1037.0,2896337.5,1015.6,12219.9,4169896.5,1266.4,365809.5,8434.6,3308.3,540.6
2001-12-31,276.5,312.9,36287.9,190.9,440.8,463.3,13345.3,2288.6,400.5,1037.0,2896337.5,1015.6,12219.9,4169896.5,1266.4,365809.5,8434.6,3308.3,540.6
2002-01-01,276.5,312.9,36287.9,190.9,440.8,463.3,13345.3,2288.6,400.5,1037.0,2896337.5,1015.6,12219.9,4169896.5,1266.4,365809.5,8434.6,3308.3,540.6
2002-01-02,278.4,307.8,36792.3,192.6,444.8,456.9,13431.8,2303.8,402.8,1043.8,2899015.3,1022.4,12297.5,4198631.4,1279.0,365612.7,8488.3,3482.2,540.4
2002-01-03,278.8,310.4,36706.8,193.9,445.2,460.4,13456.3,2307.5,396.6,1045.6,2891156.0,1024.1,12281.1,4205698.0,1275.5,365088.6,8535.5,3439.0,541.6
2002-01-04,277.8,310.0,36360.3,192.3,443.6,458.7,13405.6,2298.9,393.7,1041.7,2892766.3,1020.2,12187.7,4190692.0,1270.7,361769.4,8503.3,3351.1,534.3
2002-01-07,278.6,311.8,36532.8,193.6,445.4,459.6,13443.8,2305.9,390.2,1044.9,2890475.0,1023.3,12218.0,4203516.8,1274.6,362597.9,8507.1,3275.2,536.8
2002-01-08,278.6,312.4,36945.2,193.4,444.1,461.3,13449.4,2305.9,388.2,1044.8,2904405.0,1023.3,12272.3,4204909.8,1273.2,364548.1,8511.2,3186.6,531.5
2002-01-09,281.1,316.2,37251.4,195.8,448.3,466.6,13581.4,2326.6,395.0,1054.2,2929062.0,1032.5,12378.2,4236177.0,1291.7,368100.5,8587.6,3176.4,535.6
2002-01-10,286.9,321.6,38093.7,198.8,459.9,476.8,13873.5,2374.1,396.9,1075.8,2991845.5,1053.6,12644.4,4330861.3,1316.6,376490.6,8756.7,3317.4,548.8
2002-01-11,285.8,321.0,37787.6,197.6,455.9,474.0,13834.6,2365.1,395.1,1071.6,2980372.5,1049.6,12557.3,4314253.5,1311.6,374475.4,8705.4,3244.7,548.3
2002-01-14,286.4,320.4,37786.8,197.6,457.0,474.3,13845.0,2370.0,390.6,1073.9,2981762.6,1051.8,12570.8,4324171.4,1326.5,375762.8,8726.5,3300.2,553.1
2002-01-15,284.2,319.5,37289.9,197.0,452.3,472.6,13722.6,2352.2,389.6,1065.9,2957101.0,1043.9,12452.2,4294830.4,1310.2,374007.2,8679.5,3322.4,548.0
2002-01-16,284.6,322.5,37587.1,198.2,454.6,473.2,13744.8,2355.6,390.9,1067.3,2955571.0,1045.3,12488.3,4298598.4,1312.7,374106.7,8691.1,3302.8,552.2
2002-01-17,285.0,323.5,37691.3,198.7,459.1,475.3,13762.8,2358.9,388.5,1068.8,2963715.0,1046.8,12507.2,4305210.0,1320.3,374917.5,8718.9,3254.7,553.9
2002-01-18,283.2,320.1,37558.0,196.8,456.2,470.1,13664.4,2344.0,383.6,1062.1,2942448.0,1040.2,12452.3,4280851.2,1310.5,373116.0,8665.9,3245.5,550.1
2002-01-21,282.3,319.4,37430.2,196.6,455.1,469.2,13619.6,2336.5,374.2,1058.7,2932532.4,1036.9,12412.7,4267246.8,1307.8,371789.1,8639.8,3245.7,546.0
2002-01-22,282.1,318.9,37777.8,197.4,453.6,469.6,13616.0,2334.4,379.5,1057.7,2933320.0,1036.0,12453.9,4262057.6,1306.6,375549.6,8627.4,3292.9,543.0
2002-01-23,280.8,318.8,37730.0,197.0,450.0,468.5,13553.2,2323.6,383.1,1052.9,2919800.0,1031.2,12395.1,4241571.0,1302.0,373537.9,8581.1,3160.5,540.2
2002-01-24,279.2,318.1,37599.9,196.3,447.3,468.1,13497.9,2310.9,376.5,1047.1,2900888.0,1025.5,12330.9,4219549.6,1292.0,371475.6,8554.7,3136.8,537.3
2002-01-25,279.0,323.0,37461.3,197.9,449.0,476.1,13493.8,2309.1,380.8,1046.3,2911365.0,1024.8,12295.5,4217922.0,1291.1,370372.5,8542.1,3175.4,539.9
2002-01-28,279.1,323.9,37254.3,198.1,449.8,476.5,13495.9,2310.0,371.1,1046.7,2898453.5,1025.2,12294.4,4219433.8,1292.9,367714.3,8545.2,3212.2,540.5
2002-01-29,277.9,321.4,37144.1,196.6,441.5,473.0,13460.1,2300.1,366.2,1042.1,2859035.2,1020.8,12237.3,4201292.2,1287.4,364465.9,8523.2,3175.0,542.9
2002-01-30,281.5,325.8,37371.9,198.8,447.4,479.8,13659.8,2329.9,373.9,1055.7,2920562.5,1034.0,12374.7,4256280.0,1304.1,368905.8,8644.0,3217.6,556.0
2002-01-31,282.3,328.5,37912.9,199.9,449.3,484.7,13697.2,2336.5,371.4,1058.7,2911359.9,1036.9,12436.7,4269505.2,1308.5,370236.5,8669.4,3222.5,556.6
2002-02-01,283.9,329.5,37880.8,200.5,452.0,487.4,13776.3,2349.7,372.6,1064.7,2932687.0,1042.8,12497.3,4293703.6,1315.2,373470.5,8727.1,3306.4,558.3
2002-02-04,287.4,330.2,38011.5,201.9,457.2,487.8,13972.0,2378.7,377.9,1077.8,2964531.0,1055.7,12642.7,4348074.6,1331.4,377212.5,8840.4,3337.2,562.0
2002-02-05,292.0,336.2,39185.5,206.3,466.6,495.2,14196.1,2416.4,381.1,1094.8,3010004.5,1072.4,12844.3,4417203.5,1352.5,384644.1,8978.1,3377.8,573.5
2002-02-06,299.5,344.7,40058.1,211.9,479.9,507.4,14581.2,2478.9,398.8,1123.2,3090840.0,1100.1,13163.0,4529638.0,1385.9,392944.0,9210.2,3435.7,587.5
2002-02-07,299.5,344.9,40007.2,212.4,479.1,507.9,14584.2,2478.8,400.5,1123.2,3075865.0,1100.1,13130.1,4530237.0,1381.4,394741.0,9213.8,3420.4,590.7
2002-02-08,304.3,348.5,41007.5,214.7,486.1,513.9,14820.9,2518.6,423.0,1141.2,3119075.0,1117.7,13375.5,4602537.5,1403.6,400154.5,9380.1,3486.9,595.3
2002-02-11,297.8,339.2,39767.5,209.0,473.1,501.2,14507.9,2464.4,411.8,1116.6,3040027.5,1093.6,13056.3,4504064.3,1373.4,393774.4,9185.3,3445.0,580.9
2002-02-12,298.9,340.8,39658.1,208.4,475.6,504.0,14549.0,2473.9,409.5,1120.9,3041307.5,1097.9,13088.8,4521460.3,1378.7,393800.8,9229.1,3411.2,587.5
2002-02-13,297.4,340.8,39622.6,207.9,473.3,505.0,14478.9,2461.5,401.5,1115.3,3029911.2,1092.4,13012.7,4498769.8,1377.7,390932.3,9182.8,3424.6,584.3
2002-02-14,299.0,342.2,39569.7,209.1,476.4,507.5,14559.8,2474.8,405.2,1121.3,3058770.0,1098.2,13017.0,4522973.0,1385.1,393633.5,9232.2,3440.0,577.9
2002-02-15,299.9,343.4,39778.1,209.5,477.3,509.6,14595.2,2481.8,406.0,1124.5,3071963.3,1101.4,13094.5,4535831.0,1389.1,393253.3,9258.5,3428.8,580.4
2002-02-18,297.4,341.0,39461.3,208.1,473.2,505.4,14473.5,2461.1,403.5,1115.2,3043377.3,1092.2,12973.4,4497418.8,1376.0,390271.9,9181.3,3427.0,573.7
2002-02-19,296.5,337.7,39556.1,207.0,471.8,499.5,14426.2,2454.1,409.8,1112.0,3019852.5,1089.1,12967.4,4485452.0,1373.5,391231.8,9165.7,3413.9,571.2
2002-02-20,291.3,334.5,38975.9,204.1,463.3,494.7,14161.6,2411.0,399.6,1092.5,2966890.5,1070.0,12750.2,4407369.0,1343.6,384224.7,8999.7,3301.9,562.8
2002-02-21,292.2,335.6,39218.2,204.9,464.9,496.7,14220.4,2418.0,406.4,1095.7,2981390.8,1073.1,12815.2,4421398.1,1347.5,385491.9,9031.8,3335.6,565.2
2002-02-22,292.8,333.7,39172.9,204.3,467.4,493.9,14278.2,2423.0,406.3,1097.9,2987513.8,1075.3,12857.6,4429893.0,1350.3,387030.1,9062.1,3333.0,571.6
2002-02-25,292.0,335.8,39062.9,204.8,467.7,495.6,14254.5,2416.3,404.4,1095.0,2972051.0,1072.4,12793.3,4417787.4,1352.5,385593.0,9036.7,3349.3,568.9
2002-02-26,294.2,341.1,39608.2,207.9,473.2,503.6,14334.9,2435.0,415.7,1103.4,2993485.0,1080.6,12893.3,4451246.0,1362.9,389962.1,9103.1,3360.7,573.2
2002-02-27,297.4,344.5,39991.4,210.2,478.2,508.3,14492.3,2461.5,419.5,1115.3,3030506.0,1092.4,13026.1,4501149.0,1376.2,394203.7,9208.1,3392.6,576.6
2002-02-28,296.9,342.3,39745.3,209.8,476.3,505.0,14468.5,2456.9,414.9,1113.3,3013324.4,1090.4,12972.4,4493715.3,1375.2,391248.3,9191.1,3370.8,574.6
2002-03-01,295.4,341.2,39365.0,208.0,470.9,503.8,14393.4,2444.9,411.0,1107.8,2983540.0,1085.0,12897.2,4471765.2,1368.4,389337.2,9165.4,3330.6,570.5
2002-03-04,297.4,341.6,39271.7,208.8,472.5,505.0,14483.4,2461.5,410.4,1115.4,2999873.8,1092.4,12981.5,4502636.0,1377.7,393727.9,9225.1,3253.6,571.4
